,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
Output_2,26,0.2289632797241211,0.02770337673797416,0.013900041580200195,0.004042415218035478,20,0.001,4,rbf,"{'C': 20, 'epsilon': 0.001, 'gamma': 4, 'kernel': 'rbf'}",-5.591588400571563e-07,-3.872245005187207e-07,-5.131723565949412e-07,-5.048487062625211e-07,-4.144255270052768e-07,-4.757659860877232e-07,6.450062921812036e-08,5
Output_2,27,0.2832296848297119,0.010974193186582487,0.012703371047973634,0.0016205691255529546,20,0.001,5,rbf,"{'C': 20, 'epsilon': 0.001, 'gamma': 5, 'kernel': 'rbf'}",-6.318015414945788e-07,-4.2746995288133147e-07,-4.4427153813216706e-07,-4.460359375003483e-07,-4.2811632727027653e-07,-4.755390594557404e-07,7.851829076408792e-08,2
Output_2,28,0.1542365074157715,0.021227355525427698,0.008865261077880859,0.002644690285904309,20,0.0025,1,rbf,"{'C': 20, 'epsilon': 0.0025, 'gamma': 1, 'kernel': 'rbf'}",-3.0436228024303583e-06,-3.1587849397109667e-06,-3.0002642737725345e-06,-2.7235096556000075e-06,-3.0641803617140027e-06,-2.998072406645574e-06,1.46739992576657e-07,38
Output_2,29,0.15197267532348632,0.013803076456116538,0.009359979629516601,0.0011849024841433253,20,0.0025,2,rbf,"{'C': 20, 'epsilon': 0.0025, 'gamma': 2, 'kernel': 'rbf'}",-2.4909023586502206e-06,-2.595726322375968e-06,-2.7090870267608382e-06,-2.577748191067678e-06,-2.520762762100551e-06,-2.578845332191051e-06,7.53081962288284e-08,33
Output_2,30,0.09407224655151367,0.0075549723923017354,0.00785531997680664,0.0020805952640614365,20,0.0025,4,rbf,"{'C': 20, 'epsilon': 0.0025, 'gamma': 4, 'kernel': 'rbf'}",-2.319727922713491e-06,-2.382777972986334e-06,-2.4520833344450808e-06,-2.2087420091066477e-06,-2.294073237655227e-06,-2.331480895381356e-06,8.219323318372765e-08,21
Output_2,31,0.08377566337585449,0.006332826780435785,0.006644296646118164,0.0011819177815722089,20,0.0025,5,rbf,"{'C': 20, 'epsilon': 0.0025, 'gamma': 5, 'kernel': 'rbf'}",-2.4040982379791547e-06,-2.275343656872186e-06,-2.5478227303561317e-06,-2.371362553474634e-06,-2.4863095068509596e-06,-2.416987337106613e-06,9.4057583695261e-08,26
Output_2,32,0.05715432167053223,0.006183445751847999,0.00469059944152832,0.001325983728162183,20,0.005,1,rbf,"{'C': 20, 'epsilon': 0.005, 'gamma': 1, 'kernel': 'rbf'}",-1.056545388304412e-05,-1.0472023661992314e-05,-9.601942136430084e-06,-1.0651602921670899e-05,-1.060871850005742e-05,-1.0379948220638967e-05,3.9352657396642797e-07,58
Output_2,33,0.08102259635925294,0.008915559238001592,0.005442953109741211,0.001385638977121884,20,0.005,2,rbf,"{'C': 20, 'epsilon': 0.005, 'gamma': 2, 'kernel': 'rbf'}",-9.59623627925628e-06,-1.1012814886473135e-05,-9.63977729122428e-06,-1.0203349452548226e-05,-1.0584093158084832e-05,-1.0207254213517352e-05,5.452199204794e-07,51
Output_2,34,0.06501545906066894,0.004452640083501682,0.005405950546264649,0.0013623022589156636,20,0.005,4,rbf,"{'C': 20, 'epsilon': 0.005, 'gamma': 4, 'kernel': 'rbf'}",-9.70602950706681e-06,-9.156110824472434e-06,-9.157169239594678e-06,-9.452775764614609e-06,-9.879171326581484e-06,-9.470251332466001e-06,2.8976437335061346e-07,46
Output_2,35,0.06638741493225098,0.004687254916057435,0.006003379821777344,0.0017620065352118729,20,0.005,5,rbf,"{'C': 20, 'epsilon': 0.005, 'gamma': 5, 'kernel': 'rbf'}",-9.371057878351221e-06,-9.054740275929254e-06,-9.098835918173522e-06,-9.793355584842637e-06,-9.045407382228302e-06,-9.272679407904987e-06,2.864100565627125e-07,41
Output_2,36,0.3099708080291748,0.02492399256102604,0.020251369476318358,0.004027139576900485,25,0.001,1,rbf,"{'C': 25, 'epsilon': 0.001, 'gamma': 1, 'kernel': 'rbf'}",-5.665225831082149e-07,-5.488612561582067e-07,-5.204741877529445e-07,-5.503001898978202e-07,-5.705319916228927e-07,-5.513380417080158e-07,1.765654040217845e-08,16
Output_2,37,0.24729723930358888,0.013456231012513765,0.012525081634521484,0.0035032888519626205,25,0.001,2,rbf,"{'C': 25, 'epsilon': 0.001, 'gamma': 2, 'kernel': 'rbf'}",-4.799591606067712e-07,-4.367722593501655e-07,-6.014758238112452e-07,-5.10957452106027e-07,-4.088347646997907e-07,-4.875998921148e-07,6.68716348770003e-08,11
Output_2,38,0.2476276397705078,0.031145414843871136,0.014829444885253906,0.003244277096353222,25,0.001,4,rbf,"{'C': 25, 'epsilon': 0.001, 'gamma': 4, 'kernel': 'rbf'}",-5.591588400571563e-07,-3.872245005187207e-07,-5.131723565949412e-07,-5.048487062625211e-07,-4.144255270052768e-07,-4.757659860877232e-07,6.450062921812036e-08,5
Output_2,39,0.27730627059936525,0.007489544681188829,0.013481855392456055,0.002609957881592483,25,0.001,5,rbf,"{'C': 25, 'epsilon': 0.001, 'gamma': 5, 'kernel': 'rbf'}",-6.318015414945788e-07,-4.2746995288133147e-07,-4.4427153813216706e-07,-4.460359375003483e-07,-4.2811632727027653e-07,-4.755390594557404e-07,7.851829076408792e-08,2
Output_2,40,0.164727783203125,0.017108487531013947,0.0094879150390625,0.002818546875735759,25,0.0025,1,rbf,"{'C': 25, 'epsilon': 0.0025, 'gamma': 1, 'kernel': 'rbf'}",-2.8563791439571787e-06,-3.3002188448309426e-06,-2.630511968236322e-06,-2.6196750902327165e-06,-2.9883406620047965e-06,-2.879025141852391e-06,2.5254231579341453e-07,36
Output_2,41,0.14979233741760253,0.012947431938353073,0.008262729644775391,0.0020461331076835104,25,0.0025,2,rbf,"{'C': 25, 'epsilon': 0.0025, 'gamma': 2, 'kernel': 'rbf'}",-2.4909023586502206e-06,-2.595726322375968e-06,-2.7090870267608382e-06,-2.5583714241405122e-06,-2.72020962508401e-06,-2.61485935140231e-06,8.820411526281505e-08,34
Output_2,42,0.1041672706604004,0.009685175570145192,0.008875799179077149,0.00158425946702081,25,0.0025,4,rbf,"{'C': 25, 'epsilon': 0.0025, 'gamma': 4, 'kernel': 'rbf'}",-2.319727922713491e-06,-2.382777972986334e-06,-2.4520833344450808e-06,-2.2087420091066477e-06,-2.294073237655227e-06,-2.331480895381356e-06,8.219323318372765e-08,21
Output_2,43,0.08697247505187988,0.00930669207904231,0.007843685150146485,0.0017314690012593525,25,0.0025,5,rbf,"{'C': 25, 'epsilon': 0.0025, 'gamma': 5, 'kernel': 'rbf'}",-2.4040982379791547e-06,-2.275343656872186e-06,-2.5478227303561317e-06,-2.371362553474634e-06,-2.4863095068509596e-06,-2.416987337106613e-06,9.4057583695261e-08,26
Output_2,44,0.0602971076965332,0.010221958091000198,0.004397010803222657,0.0004828342164853289,25,0.005,1,rbf,"{'C': 25, 'epsilon': 0.005, 'gamma': 1, 'kernel': 'rbf'}",-1.056545388304412e-05,-1.0472023661992314e-05,-9.706656209386835e-06,-1.0651602921670899e-05,-1.060871850005742e-05,-1.0400891035230319e-05,3.521793520420059e-07,59
Output_2,45,0.08016390800476074,0.01202460742330065,0.005065059661865235,0.00108547031596493,25,0.005,2,rbf,"{'C': 25, 'epsilon': 0.005, 'gamma': 2, 'kernel': 'rbf'}",-9.59623627925628e-06,-1.1012814886473135e-05,-9.63977729122428e-06,-1.0203349452548226e-05,-1.0584093158084832e-05,-1.0207254213517352e-05,5.452199204794e-07,51
Output_2,46,0.06590466499328614,0.006270097402819097,0.005863094329833984,0.0009752742085355155,25,0.005,4,rbf,"{'C': 25, 'epsilon': 0.005, 'gamma': 4, 'kernel': 'rbf'}",-9.70602950706681e-06,-9.156110824472434e-06,-9.157169239594678e-06,-9.452775764614609e-06,-9.879171326581484e-06,-9.470251332466001e-06,2.8976437335061346e-07,46
Output_2,47,0.06967740058898926,0.001647633873108748,0.005656909942626953,0.0018729035021565058,25,0.005,5,rbf,"{'C': 25, 'epsilon': 0.005, 'gamma': 5, 'kernel': 'rbf'}",-9.371057878351221e-06,-9.054740275929254e-06,-9.098835918173522e-06,-9.793355584842637e-06,-9.045407382228302e-06,-9.272679407904987e-06,2.864100565627125e-07,41
Output_2,48,0.31215386390686034,0.024553713434146227,0.02010664939880371,0.004192780972497786,30,0.001,1,rbf,"{'C': 30, 'epsilon': 0.001, 'gamma': 1, 'kernel': 'rbf'}",-5.483871969687762e-07,-5.461711370325123e-07,-5.436373969875852e-07,-5.673601992529342e-07,-5.992480113912138e-07,-5.609607883266044e-07,2.08987692590855e-08,18
Output_2,49,0.2406991958618164,0.027994168673220198,0.011852455139160157,0.004325486425369673,30,0.001,2,rbf,"{'C': 30, 'epsilon': 0.001, 'gamma': 2, 'kernel': 'rbf'}",-5.557348948103607e-07,-4.367722593501655e-07,-4.993582978909523e-07,-4.807638001074233e-07,-4.5101118327646194e-07,-4.847280870870728e-07,4.173323950756967e-08,10
Output_2,50,0.23629822731018066,0.03892560216538559,0.01426525115966797,0.002230279827688748,30,0.001,4,rbf,"{'C': 30, 'epsilon': 0.001, 'gamma': 4, 'kernel': 'rbf'}",-5.591588400571563e-07,-3.872245005187207e-07,-5.131723565949412e-07,-5.048487062625211e-07,-4.144255270052768e-07,-4.757659860877232e-07,6.450062921812036e-08,5
Output_2,51,0.2731479167938232,0.00833847602300254,0.01206364631652832,0.0017854491953401884,30,0.001,5,rbf,"{'C': 30, 'epsilon': 0.001, 'gamma': 5, 'kernel': 'rbf'}",-6.318015414945788e-07,-4.2746995288133147e-07,-4.4427153813216706e-07,-4.460359375003483e-07,-4.2811632727027653e-07,-4.755390594557404e-07,7.851829076408792e-08,2
Output_2,52,0.15276479721069336,0.010269857114897443,0.009120845794677734,0.002230796025963149,30,0.0025,1,rbf,"{'C': 30, 'epsilon': 0.0025, 'gamma': 1, 'kernel': 'rbf'}",-2.9557227435635797e-06,-3.160256648371265e-06,-2.9518044962771276e-06,-2.7900237960718744e-06,-2.9204364586206464e-06,-2.9556488285808984e-06,1.1878611591047711e-07,37
Output_2,53,0.15548667907714844,0.019213392477525765,0.007445335388183594,0.0015179547546115063,30,0.0025,2,rbf,"{'C': 30, 'epsilon': 0.0025, 'gamma': 2, 'kernel': 'rbf'}",-2.4909023586502206e-06,-2.595726322375968e-06,-2.7090870267608382e-06,-2.5583714241405122e-06,-2.72020962508401e-06,-2.61485935140231e-06,8.820411526281505e-08,34
Output_2,54,0.10121150016784668,0.008398210828187496,0.007946157455444336,0.001375980992767255,30,0.0025,4,rbf,"{'C': 30, 'epsilon': 0.0025, 'gamma': 4, 'kernel': 'rbf'}",-2.319727922713491e-06,-2.382777972986334e-06,-2.4520833344450808e-06,-2.2087420091066477e-06,-2.294073237655227e-06,-2.331480895381356e-06,8.219323318372765e-08,21
Output_2,55,0.09242796897888184,0.011537145976837674,0.008657598495483398,0.0018883684561534094,30,0.0025,5,rbf,"{'C': 30, 'epsilon': 0.0025, 'gamma': 5, 'kernel': 'rbf'}",-2.4040982379791547e-06,-2.275343656872186e-06,-2.5478227303561317e-06,-2.371362553474634e-06,-2.4863095068509596e-06,-2.416987337106613e-06,9.4057583695261e-08,26
Output_2,56,0.057168006896972656,0.006863317148456702,0.0038409709930419924,0.0004100372713629131,30,0.005,1,rbf,"{'C': 30, 'epsilon': 0.005, 'gamma': 1, 'kernel': 'rbf'}",-1.056545388304412e-05,-1.0472023661992314e-05,-9.706656209386835e-06,-1.0651602921670899e-05,-1.060871850005742e-05,-1.0400891035230319e-05,3.521793520420059e-07,59
Output_2,57,0.0820185661315918,0.0055471143896296225,0.0049247264862060545,0.0013519294929959596,30,0.005,2,rbf,"{'C': 30, 'epsilon': 0.005, 'gamma': 2, 'kernel': 'rbf'}",-9.59623627925628e-06,-1.1012814886473135e-05,-9.63977729122428e-06,-1.0203349452548226e-05,-1.0584093158084832e-05,-1.0207254213517352e-05,5.452199204794e-07,51
Output_2,58,0.06189885139465332,0.00658725843094547,0.0046504497528076175,0.0007775663166257181,30,0.005,4,rbf,"{'C': 30, 'epsilon': 0.005, 'gamma': 4, 'kernel': 'rbf'}",-9.70602950706681e-06,-9.156110824472434e-06,-9.157169239594678e-06,-9.452775764614609e-06,-9.879171326581484e-06,-9.470251332466001e-06,2.8976437335061346e-07,46
Output_2,59,0.06040911674499512,0.0028087592320831826,0.0063992500305175785,0.000811607136704519,30,0.005,5,rbf,"{'C': 30, 'epsilon': 0.005, 'gamma': 5, 'kernel': 'rbf'}",-9.371057878351221e-06,-9.054740275929254e-06,-9.098835918173522e-06,-9.793355584842637e-06,-9.045407382228302e-06,-9.272679407904987e-06,2.864100565627125e-07,41
