,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
Output_2,13,0.9474905490875244,0.10074109420572838,0.03238248825073242,0.0025381832087894704,40,0.0001,6,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.533729555326295e-08,-5.5870914648810075e-08,-4.9640248624926886e-08,-3.931205598935416e-08,-4.851417480246487e-08,-5.173493792376379e-08,8.616489661682196e-09,49
Output_2,14,0.9237734317779541,0.06810068748353983,0.03995790481567383,0.004535042560346144,40,0.0001,8,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-7.984619089497783e-08,-5.377802160120793e-08,-5.326761809094322e-08,-4.6784624400306994e-08,-4.987256134390884e-08,-5.6709803266268966e-08,1.184055292327947e-08,59
Output_2,15,1.2842290878295899,0.40814703365610044,0.056665658950805664,0.022063024581809976,40,0.0001,10,rbf,"{'C': 40, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-7.336035847188448e-08,-3.856468399449084e-08,-5.2873511679505455e-08,-6.274884924922688e-08,-4.926111740850374e-08,-5.536170416072227e-08,1.1866504258466766e-08,57
Output_2,16,1.7231366634368896,0.3173368813201208,0.047641944885253903,0.006686952081836344,50,1e-05,4,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.5963669703199845e-08,-3.069020532999582e-08,-2.648949065464613e-08,-3.327723749382622e-08,-3.476545054648678e-08,-3.223721074563096e-08,3.3701531267986502e-09,1
Output_2,17,1.700224018096924,0.35407030899820907,0.051111459732055664,0.008290799570288268,50,1e-05,6,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.561269533085752e-08,-4.824833911739258e-08,-3.8555108973895e-08,-3.301503004423979e-08,-3.9365635258936744e-08,-4.095936174506433e-08,5.407689086254311e-09,21
Output_2,18,1.6829860210418701,0.13050273375856702,0.05844378471374512,0.007398700908642152,50,1e-05,8,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-5.1225380188944244e-08,-3.8718756304600425e-08,-3.877879420395486e-08,-3.300592154743478e-08,-3.684294805620116e-08,-3.9714360060227096e-08,6.125655048893155e-09,12
Output_2,19,1.879193115234375,0.3805424666403332,0.07105917930603027,0.012244689714225727,50,1e-05,10,rbf,"{'C': 50, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.706542421437593e-08,-3.509901164195169e-08,-4.829170358378741e-08,-4.1978503258871684e-08,-3.517652804037424e-08,-4.3522234147872186e-08,8.356439777228141e-09,34
Output_2,20,1.3178605079650878,0.26114757282639983,0.03752293586730957,0.003693272519059001,50,3e-05,4,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.343489197555378e-08,-4.656276575526003e-08,-3.975177248035185e-08,-3.699636888735846e-08,-3.571935074339423e-08,-4.049302996838367e-08,4.026421719441072e-09,16
Output_2,21,1.7974865913391114,0.3755835144859092,0.06610360145568847,0.021654555922941986,50,3e-05,6,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.5482936660747304e-08,-3.03618699494717e-08,-5.094057849344401e-08,-4.45766477568282e-08,-3.9287476813852535e-08,-4.212990193486875e-08,6.948717662820431e-09,32
Output_2,22,1.3649229049682616,0.2960177030711454,0.05462656021118164,0.016922469009036035,50,3e-05,8,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.525533263317811e-08,-3.7342364950900986e-08,-4.647041446123675e-08,-4.0317002394613595e-08,-3.931972772032277e-08,-4.174096843205044e-08,3.5201197117551294e-09,28
Output_2,23,1.7208896160125733,0.28108295916391596,0.06980838775634765,0.008300176871687279,50,3e-05,10,rbf,"{'C': 50, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-4.6181241825595744e-08,-4.451479613447634e-08,-4.0017153400811285e-08,-3.824963028198879e-08,-3.5090620053186116e-08,-4.0810688339211655e-08,4.061309064249513e-09,19
Output_2,24,1.2758403301239014,0.13997453009234312,0.03944764137268066,0.006387291193906908,50,5e-05,4,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-6.6104691131145e-08,-5.409548492008721e-08,-3.860709306365513e-08,-3.934159889083704e-08,-3.8966873155687624e-08,-4.74231482322824e-08,1.1027810105574028e-08,43
Output_2,25,1.4452605247497559,0.35513590694543967,0.06441106796264648,0.022658084588541978,50,5e-05,6,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-5.653621494737597e-08,-3.5993327081702394e-08,-4.372646702399546e-08,-4.317073446482594e-08,-4.584446398855882e-08,-4.5054241501291716e-08,6.631303336962707e-09,39
Output_2,26,1.329238271713257,0.3200768851802142,0.048180437088012694,0.01646975380448835,50,5e-05,8,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-3.886982911096811e-08,-2.879657825707807e-08,-4.248550709640783e-08,-4.244046962801151e-08,-4.351428809910224e-08,-3.922133443831355e-08,5.445111625640757e-09,11
Output_2,27,0.9465027332305909,0.08480363836921753,0.03828296661376953,0.0012245060739666661,50,5e-05,10,rbf,"{'C': 50, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.8032326504504964e-08,-2.8864260962321248e-08,-4.757205832212144e-08,-3.742514455010241e-08,-5.879124782784755e-08,-4.6137007633379524e-08,1.164415829820793e-08,41
Output_2,28,0.9476269721984864,0.1023082792049538,0.028631877899169923,0.0028526467470208774,50,0.0001,4,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-7.658343624931929e-08,-6.221623048033237e-08,-4.228466747753969e-08,-5.2576859993140936e-08,-4.164308638112581e-08,-5.506085611629162e-08,1.3144265787109616e-08,55
Output_2,29,0.8812135219573974,0.09503604139951084,0.03218927383422852,0.0059115867266658515,50,0.0001,6,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.004670676938793e-08,-5.265213603434489e-08,-5.7418755633864564e-08,-5.209252244792503e-08,-4.798785605474889e-08,-5.403959538805426e-08,4.238957337961015e-09,52
Output_2,30,0.8331212997436523,0.06325626885702769,0.033097124099731444,0.0015286129403751186,50,0.0001,8,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-6.470671918318089e-08,-5.9051629443383574e-08,-5.971612463054786e-08,-4.2906628480326387e-08,-6.375686639604522e-08,-5.802759362669679e-08,7.873736824754161e-09,61
Output_2,31,0.7932675361633301,0.04287650008166139,0.03503751754760742,0.0032626338551046646,50,0.0001,10,rbf,"{'C': 50, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-7.336035847188448e-08,-5.588414674198247e-08,-5.459463056093916e-08,-6.244942546203024e-08,-5.6154579844808967e-08,-6.048862821632906e-08,6.989286070930974e-09,64
Output_2,32,1.5835355281829835,0.23997343839499083,0.045109891891479494,0.005097021054370897,60,1e-05,4,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.988238658819373e-08,-3.7513035265972244e-08,-3.5471774708865524e-08,-4.5303203514075917e-08,-2.3059201464737527e-08,-3.8245920308368987e-08,9.209582262569518e-09,8
Output_2,33,1.3492228507995605,0.14361058689935458,0.04504084587097168,0.005819258063216097,60,1e-05,6,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-5.004883212898402e-08,-4.1812639903324976e-08,-3.898235931871246e-08,-4.238392683919301e-08,-3.507721576110029e-08,-4.1660994790262956e-08,4.9279341818417106e-09,27
Output_2,34,1.3022842407226562,0.05213908840927996,0.05057058334350586,0.00734223633240527,60,1e-05,8,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-6.323669004691334e-08,-3.8374476427440985e-08,-3.588201459125636e-08,-2.9592798069423592e-08,-4.3096916639021076e-08,-4.203657915481107e-08,1.146042203822945e-08,30
Output_2,35,1.4427051067352294,0.07184832059408686,0.057794189453125,0.013546296937752614,60,1e-05,10,rbf,"{'C': 60, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.084116766637853e-08,-3.007511200998397e-08,-5.120625727084536e-08,-3.854824681641206e-08,-3.63261403813177e-08,-4.139938482898752e-08,8.335801848785877e-09,23
Output_2,36,1.164127254486084,0.05272920881587417,0.03892750740051269,0.0038264026979274086,60,3e-05,4,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-3.8107117218098556e-08,-4.12848548077076e-08,-3.438538012740148e-08,-3.5162026886315486e-08,-3.95168372086877e-08,-3.769124324964217e-08,2.5979012639711722e-09,6
Output_2,37,1.371413278579712,0.21704554410891674,0.04364762306213379,0.004021686912067,60,3e-05,6,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.497166551158089e-08,-3.898905752875544e-08,-4.2462593368781887e-08,-3.606996379951171e-08,-3.6536474622236924e-08,-3.980595096617337e-08,3.4367643556429506e-09,13
Output_2,38,1.1641946315765381,0.11282422699808824,0.04311552047729492,0.005610539880269736,60,3e-05,8,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-6.018140676061146e-08,-4.501485183217248e-08,-3.903249582186506e-08,-3.856494334779466e-08,-3.65562976517879e-08,-4.386999908284631e-08,8.630272197591107e-09,35
Output_2,39,1.0913849353790284,0.10834803471541384,0.043707752227783205,0.005568594950601601,60,3e-05,10,rbf,"{'C': 60, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-4.328961605178449e-08,-3.401666973591465e-08,-4.492264085235251e-08,-3.796875696673788e-08,-3.5090620053186116e-08,-3.905766073199512e-08,4.350681579264611e-09,9
Output_2,40,0.9704043388366699,0.08169881430368804,0.030024147033691405,0.0016130181620820421,60,5e-05,4,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-5.876086210155872e-08,-4.7678115630127376e-08,-5.478484776960455e-08,-4.473835568801706e-08,-4.38608564215915e-08,-4.9964607522179846e-08,5.837916436068298e-09,48
Output_2,41,0.8956841468811035,0.0705815339903752,0.03316020965576172,0.0008392063727145455,60,5e-05,6,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.626816639413835e-08,-4.7200971609237024e-08,-4.1409181853642615e-08,-3.3973857789207306e-08,-4.388910002944053e-08,-4.254825553513316e-08,4.735000595148566e-09,33
Output_2,42,1.0522919654846192,0.14769758261814575,0.03971076011657715,0.0039005299127475887,60,5e-05,8,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-5.7832603157981546e-08,-4.165769036931587e-08,-4.638345031505363e-08,-3.665800842823347e-08,-3.888968579650508e-08,-4.4284287613417915e-08,7.511647145588569e-09,37
Output_2,43,0.9047536849975586,0.11508428055499267,0.03666443824768066,0.0015284583551695974,60,5e-05,10,rbf,"{'C': 60, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-5.611255196692504e-08,-4.5760514323042854e-08,-5.048923547846522e-08,-5.228108791573728e-08,-5.879124782784755e-08,-5.2686927502403584e-08,4.515913753405084e-09,51
Output_2,44,0.8129436492919921,0.04538852082032274,0.024459171295166015,0.0018501021466931554,60,0.0001,4,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-6.638701810060464e-08,-5.2217995683020283e-08,-5.8648531647738937e-08,-4.9817544686297166e-08,-4.658172033622748e-08,-5.4730562090777694e-08,7.043831401575798e-09,53
Output_2,45,0.8105254173278809,0.05391827291995396,0.02806549072265625,0.0018123812196284607,60,0.0001,6,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-5.3250077762420125e-08,-5.076574531861983e-08,-4.925564201962147e-08,-4.935169418681366e-08,-4.263605840065785e-08,-4.905184353762659e-08,3.5172822769277378e-09,46
Output_2,46,0.8567331314086915,0.12394427109863451,0.03238487243652344,0.0034747564202546786,60,0.0001,8,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-6.470671918318089e-08,-5.3157859325275974e-08,-6.609010754737245e-08,-6.175115764767678e-08,-5.2164615920357927e-08,-5.957409192477281e-08,5.824264979555883e-09,62
Output_2,47,0.7255002498626709,0.058489318544505835,0.030315113067626954,0.001329671794883022,60,0.0001,10,rbf,"{'C': 60, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-7.336035847188448e-08,-4.5947375554642506e-08,-5.814663305119112e-08,-5.4762033917456165e-08,-5.6154579844808967e-08,-5.767419616799665e-08,8.883548039758364e-09,60
Output_2,48,1.3713895797729492,0.12494711616902822,0.040529727935791016,0.0024456051717646568,70,1e-05,4,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.449025705114191e-08,-2.947862421025697e-08,-4.033937868025031e-08,-3.269864566369187e-08,-2.5009314185216142e-08,-3.440324395811144e-08,7.104772764314647e-09,2
Output_2,49,1.3838452339172362,0.13942866372005716,0.0452171802520752,0.0022148756398437165,70,1e-05,6,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 6, 'kernel': 'rbf'}",-6.073148554205896e-08,-3.239360446325501e-08,-4.559881113202174e-08,-2.65227898593865e-08,-2.529636719954298e-08,-3.810861163925304e-08,1.340853230583534e-08,7
Output_2,50,1.7775050163269044,0.504483875565697,0.06693782806396484,0.01688358683161088,70,1e-05,8,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 8, 'kernel': 'rbf'}",-4.590348161674809e-08,-2.4938985355844227e-08,-3.3087262847257915e-08,-3.360975978210527e-08,-4.3096916639021076e-08,-3.6127281248195315e-08,7.548609174042657e-09,4
Output_2,51,1.56864013671875,0.31357752551497264,0.06326327323913575,0.023191776300819446,70,1e-05,10,rbf,"{'C': 70, 'epsilon': 1e-05, 'gamma': 10, 'kernel': 'rbf'}",-6.644778070394064e-08,-3.253195184591551e-08,-4.047375350065037e-08,-3.2263483699389785e-08,-3.63261403813177e-08,-4.1608622026242805e-08,1.2774144939099935e-08,25
Output_2,52,2.510487461090088,0.5623450572282719,0.1072160243988037,0.07207186095116642,70,3e-05,4,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 4, 'kernel': 'rbf'}",-5.42938719820877e-08,-2.999189505530641e-08,-4.5385063953396366e-08,-4.2152476627049695e-08,-3.7824918239459275e-08,-4.192964517145989e-08,8.052606267076774e-09,29
Output_2,53,1.8378067016601562,0.433821387162684,0.06671032905578614,0.014209860818524803,70,3e-05,6,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.490132168925221e-08,-4.272015987891802e-08,-4.332906391214503e-08,-3.845506633061016e-08,-3.4565026473917337e-08,-4.079412765696855e-08,3.775644426949598e-09,18
Output_2,54,2.016260528564453,0.2995248167378321,0.07128887176513672,0.018751878764160054,70,3e-05,8,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 8, 'kernel': 'rbf'}",-5.977420843771512e-08,-3.231580357364093e-08,-5.235454808483497e-08,-3.231331001726424e-08,-3.1443115627027176e-08,-4.164019714809649e-08,1.2012953775633787e-08,26
Output_2,55,1.5093077182769776,0.148036980846652,0.05629739761352539,0.0059034623131116876,70,3e-05,10,rbf,"{'C': 70, 'epsilon': 3e-05, 'gamma': 10, 'kernel': 'rbf'}",-4.368169156359587e-08,-4.70347758781032e-08,-4.3170448257438955e-08,-3.3878260036296134e-08,-3.5090620053186116e-08,-4.0571159157724054e-08,5.158318801815577e-09,17
Output_2,56,1.3907318115234375,0.17060993763054358,0.04017815589904785,0.0032013653465055056,70,5e-05,4,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 4, 'kernel': 'rbf'}",-4.8207743220340234e-08,-3.678387520956153e-08,-4.80967829486636e-08,-3.4756814613792266e-08,-3.651186076546444e-08,-4.087141535156442e-08,5.985477195603064e-09,20
Output_2,57,1.4410768032073975,0.1071973459699512,0.04645967483520508,0.0014308605245081857,70,5e-05,6,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 6, 'kernel': 'rbf'}",-4.966620607044221e-08,-4.31055359718534e-08,-4.2341679240892726e-08,-4.669093937756705e-08,-6.261157150108203e-08,-4.8883186432367486e-08,7.3492881924413735e-09,44
Output_2,58,1.3051133632659913,0.18004715694046527,0.047264814376831055,0.01336909998081694,70,5e-05,8,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 8, 'kernel': 'rbf'}",-7.09331435349695e-08,-4.254868975983822e-08,-4.569825415177717e-08,-4.484374699431119e-08,-4.109374869954674e-08,-4.902351662808856e-08,1.10757771582935e-08,45
Output_2,59,1.890622043609619,0.2948710485520582,0.07754983901977539,0.015133121108996717,70,5e-05,10,rbf,"{'C': 70, 'epsilon': 5e-05, 'gamma': 10, 'kernel': 'rbf'}",-6.08282893865601e-08,-2.9260926101761836e-08,-4.0349994621244766e-08,-3.372070301085574e-08,-5.879124782784755e-08,-4.4590232189654004e-08,1.2934119614630099e-08,38
Output_2,60,1.1990891456604005,0.1039201493534664,0.03676648139953613,0.004710788916552229,70,0.0001,4,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 4, 'kernel': 'rbf'}",-7.629516676846374e-08,-5.448966422671126e-08,-4.925281176103819e-08,-4.8142332384174535e-08,-5.094640501659102e-08,-5.5825276031395747e-08,1.0457806440462737e-08,58
Output_2,61,1.0985201358795167,0.09190919025116732,0.03656868934631348,0.0030264417198296,70,0.0001,6,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 6, 'kernel': 'rbf'}",-6.253400234250861e-08,-5.2137116753109146e-08,-5.639397784869208e-08,-4.996265680472882e-08,-5.563015110136252e-08,-5.533158097008024e-08,4.2923805330793855e-09,56
Output_2,62,1.096126413345337,0.13183941130033755,0.04829549789428711,0.014552935002670122,70,0.0001,8,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 8, 'kernel': 'rbf'}",-6.470671918318089e-08,-3.944961423069796e-08,-6.11426448998873e-08,-4.428592683368415e-08,-5.2164615920357927e-08,-5.234990421356165e-08,9.607108925656252e-09,50
Output_2,63,0.9459876537322998,0.15030204225157243,0.048765373229980466,0.013585901726892034,70,0.0001,10,rbf,"{'C': 70, 'epsilon': 0.0001, 'gamma': 10, 'kernel': 'rbf'}",-7.336035847188448e-08,-5.133621460667718e-08,-6.971082751660706e-08,-4.807219410420212e-08,-5.6154579844808967e-08,-5.972683490883596e-08,1.0045369487666734e-08,63
